object,count
poster,70
snack,23
man,19
book,17
building,15
person,13
convenience store,13
clothing,12
car,11
drink,9
computer monitor,7
box,7
dairy,6
woman,6
tin can,5
billboard,5
whiteboard,4
footwear,4
bottle,4
boot,3
candy,3
auto part,2
personal care,2
rose,2
airplane,2
girl,2
flower,2
desk,2
plant,2
cosmetics,2
paper towel,2
toy,2
laptop,2
sock,2
house,2
window,1
panda,1
washing machine,1
rugby ball,1
shirt,1
traffic sign,1
mobile phone,1
toilet paper,1
television,1
office building,1
accordion,1
measuring cup,1
cart,1
ball,1
beaker,1
bicycle,1
bird,1
boat,1
bookcase,1
boy,1
bus,1
chicken,1
kitchen appliance,1
diaper,1
dog,1
helmet,1
home appliance,1
human arm,1
human body,1
human head,1
juice,1
handbag,1
