object,count
person,12
poster,11
man,10
clothing,9
building,7
book,5
woman,4
house,4
girl,4
mammal,4
cream,3
car,3
snowmobile,2
convenience store,2
computer monitor,2
bus,2
whiteboard,2
bookcase,2
boat,2
shelf,2
plant,1
ring binder,1
porch,1
pitcher,1
refrigerator,1
taxi,1
snake,1
suit,1
swimming pool,1
television,1
tin can,1
toy,1
wine,1
picture frame,1
beer,1
office building,1
hat,1
bottle,1
box,1
cosmetics,1
desk,1
door,1
dress,1
guitar,1
headphones,1
musical keyboard,1
helmet,1
human body,1
human hair,1
jug,1
billboard,1
laptop,1
mobile phone,1
land vehicle,1
