object,count
poster,38
laptop,30
building,29
book,26
computer monitor,21
man,17
clothing,15
person,14
woman,9
house,8
convenience store,6
car,6
tablet computer,5
calculator,5
window,5
bottle,4
vehicle registration plate,4
drink,3
television,3
truck,3
office building,3
boy,3
billboard,3
vehicle,2
fashion accessory,2
bus,2
table,2
guitar,2
suit,2
van,2
shelf,2
whiteboard,1
wine,1
piano,1
plant,1
panda,1
rifle,1
wheel,1
scoreboard,1
tank,1
shirt,1
aircraft,1
organ,1
door,1
balloon,1
beer,1
bookcase,1
boot,1
box,1
camera,1
cart,1
cream,1
dinosaur,1
furniture,1
musical keyboard,1
girl,1
human arm,1
human body,1
human face,1
airplane,1
mammal,1
medical equipment,1
mobile phone,1
motorcycle,1
human hair,1
