object,count
poster,33
man,30
book,25
computer monitor,24
laptop,19
building,17
person,14
clothing,11
mobile phone,9
woman,8
shelf,7
bookcase,6
camera,6
car,6
table,5
house,5
skyscraper,4
human body,4
bottle,4
truck,4
girl,4
footwear,4
bus,4
mammal,3
television,3
convenience store,3
box,3
sports uniform,3
plant,2
snack,2
toy,2
spice rack,2
traffic sign,2
suit,2
barrel,2
dress,2
bicycle,2
boy,2
flag,2
calculator,2
drink,2
computer keyboard,1
wine rack,1
whiteboard,1
watercraft,1
billboard,1
boat,1
tower,1
tablet computer,1
christmas tree,1
stairs,1
ipod,1
doll,1
land vehicle,1
fashion accessory,1
fast food,1
furniture,1
oyster,1
office supplies,1
guitar,1
microphone,1
hat,1
horse,1
beer,1
lantern,1
human arm,1
