object,count
land vehicle,110
poster,33
man,27
clothing,25
person,24
book,24
building,22
boat,20
vehicle,13
bookcase,13
woman,12
truck,9
shelf,9
toy,9
suit,8
car,8
cat,7
house,6
television,4
human body,4
balloon,4
flag,4
bottle,4
whiteboard,4
table,3
mammal,3
plant,3
guitar,3
motorcycle,3
boot,3
wine,3
mobile phone,3
sports uniform,2
skyscraper,2
traffic sign,2
watercraft,2
picture frame,2
box,2
airplane,2
boy,2
human head,2
bus,2
girl,2
carnivore,2
drink,2
convenience store,2
billboard,2
animal,1
tower,1
coffee cup,1
tennis racket,1
tent,1
tool,1
cattle,1
chair,1
train,1
van,1
auto part,1
window,1
teapot,1
dog,1
swimming pool,1
lion,1
jacket,1
bicycle,1
handgun,1
office building,1
office supplies,1
beer,1
furniture,1
football helmet,1
platter,1
flower,1
refrigerator,1
envelope,1
skull,1
snowmobile,1
door,1
mug,1
