object,count
poster,140
book,54
man,30
bottle,25
person,24
clothing,15
building,12
car,12
mobile phone,10
billboard,10
sports uniform,9
wine,8
beer,7
drink,6
woman,5
camera,4
bookcase,4
laptop,4
land vehicle,4
television,4
bus,4
toy,4
guitar,3
headphones,3
plant,3
cosmetics,3
truck,3
chair,3
computer keyboard,3
girl,3
vehicle registration plate,2
table,2
human body,2
train,2
box,2
food,2
flag,2
computer monitor,2
tent,1
tower,1
shelf,1
window,1
snack,1
snowboard,1
whiteboard,1
vehicle,1
tin can,1
stairs,1
scoreboard,1
toothbrush,1
swim cap,1
tool,1
taxi,1
animal,1
scale,1
picture frame,1
ball,1
baseball bat,1
bed,1
bicycle,1
boy,1
cat,1
christmas tree,1
clock,1
dress,1
envelope,1
fashion accessory,1
fruit,1
helmet,1
house,1
houseplant,1
auto part,1
jacket,1
mammal,1
motorcycle,1
musical instrument,1
pen,1
human face,1
