object,count
poster,41
snack,33
man,26
building,18
person,18
book,17
convenience store,16
tin can,12
clothing,11
car,10
shelf,8
juice,7
bottle,6
drink,6
flower,6
house,5
girl,4
whiteboard,4
food,4
baked goods,3
human face,3
wine,3
fast food,3
woman,3
dessert,3
bread,2
boat,2
laptop,2
balloon,2
computer monitor,2
box,2
furniture,2
fruit,2
plant,2
toy,2
sandwich,1
sculpture,1
tablet computer,1
skyscraper,1
strawberry,1
roller skates,1
table,1
envelope,1
blender,1
ring binder,1
truck,1
vehicle,1
volleyball,1
watch,1
wheel,1
bicycle,1
window,1
beer,1
traffic sign,1
bus,1
personal care,1
cart,1
door,1
dog,1
dairy,1
high heels,1
hiking equipment,1
curtain,1
human arm,1
human body,1
mammal,1
fashion accessory,1
camera,1
medical equipment,1
mixer,1
mobile phone,1
moths and butterflies,1
motorcycle,1
office building,1
parachute,1
ipod,1
