object,count
man,100
poster,71
clothing,54
person,43
book,30
building,30
boy,21
car,21
snack,18
measuring cup,13
woman,12
boat,10
coffee cup,8
human body,7
sports uniform,7
mug,6
table,6
window,5
curtain,5
billboard,5
drink,5
home appliance,5
coffeemaker,4
beaker,4
food,3
girl,3
milk,3
football,3
tin can,3
beer,3
suit,3
land vehicle,3
convenience store,3
vegetable,3
mammal,2
mixer,2
muffin,2
watch,2
wheel,2
picture frame,2
plant,2
tire,2
scoreboard,2
toy,2
television,2
laptop,2
airplane,2
doughnut,2
baked goods,2
dessert,2
house,2
box,2
horse,2
dairy,2
handgun,2
cattle,1
dog,1
swim cap,1
tableware,1
cocktail,1
kitchen utensil,1
cat,1
fashion accessory,1
vehicle,1
bottle,1
whisk,1
whiteboard,1
bookcase,1
wine glass,1
bus,1
shelf,1
skyscraper,1
office building,1
ice cream,1
human head,1
human face,1
human arm,1
mobile phone,1
motorcycle,1
helicopter,1
furniture,1
skateboard,1
frying pan,1
plate,1
platter,1
fruit,1
pumpkin,1
rose,1
flag,1
jacket,1
