object,count
person,46
man,33
poster,26
building,18
house,18
book,18
television,17
bicycle,16
clothing,16
computer monitor,13
woman,11
bottle,11
car,10
sports uniform,9
airplane,9
table,8
billboard,7
plant,7
drink,7
boat,7
mammal,6
motorcycle,5
microphone,4
convenience store,4
land vehicle,4
bicycle helmet,4
girl,4
shelf,4
remote control,3
human body,3
beer,3
box,3
mobile phone,3
skyscraper,2
suit,2
barrel,2
tent,2
window,2
wine,2
boy,2
bus,2
bookcase,2
helicopter,2
mug,1
fashion accessory,1
coffee cup,1
whiteboard,1
wheel,1
watercraft,1
vehicle,1
van,1
traffic sign,1
toy,1
tire,1
dessert,1
door,1
flower,1
maple,1
stairs,1
golf ball,1
sports equipment,1
snack,1
helmet,1
scale,1
hiking equipment,1
refrigerator,1
human arm,1
auto part,1
bicycle wheel,1
office supplies,1
