object,count
computer keyboard,85
laptop,34
woman,31
person,21
clothing,20
man,17
poster,17
office supplies,16
building,14
camera,11
car,10
mobile phone,9
book,8
house,7
boy,5
mammal,4
plant,4
billboard,4
convenience store,3
girl,3
bicycle,3
beer,3
wheel,2
truck,2
motorcycle,2
shelf,2
toy,2
land vehicle,2
human body,2
home appliance,2
computer monitor,2
bus,2
bookcase,2
whiteboard,1
bicycle wheel,1
watch,1
washing machine,1
vehicle,1
box,1
train,1
bottle,1
television,1
telephone,1
table,1
window,1
wine,1
suit,1
remote control,1
human arm,1
computer mouse,1
panda,1
cupboard,1
musical keyboard,1
musical instrument,1
drum,1
flower,1
footwear,1
furniture,1
guitar,1
handgun,1
jeans,1
headphones,1
auto part,1
