object,count
poster,32
building,17
washing machine,9
billboard,8
man,8
book,7
woman,5
person,4
car,4
bottle,4
cosmetics,3
clothing,3
snack,2
picture frame,2
office supplies,2
window,2
toy,2
mammal,2
land vehicle,2
human body,2
house,2
whiteboard,2
food,2
drink,2
human hand,2
truck,1
watercraft,1
stop sign,1
waste container,1
sock,1
soap dispenser,1
bus,1
sink,1
plant,1
personal care,1
mobile phone,1
boat,1
kitchen appliance,1
girl,1
fashion accessory,1
cream,1
convenience store,1
coffee cup,1
mug,1
