object,count
poster,82
book,29
car,16
land vehicle,12
person,12
woman,12
building,10
whiteboard,9
toy,8
computer monitor,8
girl,7
man,6
mobile phone,6
camera,6
tablet computer,5
box,5
auto part,5
clothing,5
dress,5
motorcycle,4
office supplies,4
laptop,4
table,4
suit,3
envelope,3
bus,3
bottle,3
beer,3
handgun,3
swimming pool,3
rifle,2
home appliance,2
airplane,2
doll,2
coat,2
human body,1
cassette deck,1
wine,1
window,1
bicycle,1
watch,1
vehicle,1
traffic sign,1
binoculars,1
tire,1
telephone,1
bookcase,1
cannon,1
shelf,1
jacket,1
desk,1
plant,1
door,1
drink,1
office building,1
fashion accessory,1
footwear,1
frying pan,1
house,1
kitchen appliance,1
aircraft,1
