object,count
poster,151
woman,43
person,32
book,31
building,29
man,28
clothing,18
cosmetics,14
girl,13
tin can,10
shelf,9
camera,9
bottle,8
billboard,8
human body,8
mammal,7
laptop,7
bookcase,7
snack,7
human face,6
house,6
rose,5
toy,5
land vehicle,5
whiteboard,5
convenience store,5
computer monitor,4
table,4
car,4
boy,4
plastic bag,3
plant,3
picture frame,3
mobile phone,3
television,3
truck,3
auto part,3
home appliance,3
box,3
drink,3
food,3
guitar,2
boat,2
cream,2
tablet computer,2
furniture,2
skyscraper,2
human arm,1
chair,1
clock,1
tableware,1
tank,1
candy,1
tent,1
train,1
boot,1
vehicle registration plate,1
watch,1
watercraft,1
window,1
computer mouse,1
scoreboard,1
shorts,1
shirt,1
human hair,1
grape,1
golf cart,1
glove,1
glasses,1
medical equipment,1
office building,1
office supplies,1
palm tree,1
fruit,1
flower,1
desk,1
pumpkin,1
remote control,1
couch,1
human hand,1
