object,count
poster,51
building,43
book,39
man,28
person,25
clothing,21
billboard,13
woman,11
scoreboard,11
plant,10
office supplies,6
boy,6
girl,5
car,4
human body,4
table,3
whiteboard,3
house,3
land vehicle,3
boat,3
human arm,2
truck,2
bus,2
mammal,2
airplane,2
computer keyboard,1
human hair,1
auto part,1
vehicle,1
van,1
convenience store,1
traffic sign,1
tool,1
television,1
tablet computer,1
baseball glove,1
suit,1
street light,1
sports uniform,1
sports equipment,1
skyscraper,1
shelf,1
beaker,1
beer,1
envelope,1
personal care,1
horse,1
pen,1
cannon,1
musical instrument,1
motorcycle,1
mobile phone,1
christmas tree,1
computer monitor,1
ambulance,1
jeans,1
doll,1
