object,count
poster,93
book,50
man,29
building,26
clothing,25
person,19
woman,15
bottle,9
car,8
land vehicle,6
girl,5
human body,5
convenience store,5
billboard,5
mobile phone,5
tin can,5
tablet computer,4
picture frame,4
drink,4
table,4
bus,4
bookcase,3
toy,3
office building,3
beer,3
mammal,3
truck,3
computer monitor,3
house,3
human arm,3
tower,2
plant,2
wine,2
whiteboard,2
palm tree,2
bench,2
human face,2
skyscraper,2
suit,2
dessert,2
boy,2
food,2
plate,2
train,1
ring binder,1
sunglasses,1
shirt,1
scissors,1
soap dispenser,1
refrigerator,1
tableware,1
radish,1
tent,1
shelf,1
reptile,1
aircraft,1
personal care,1
flag,1
auto part,1
bear,1
bicycle,1
box,1
coat,1
cosmetics,1
desk,1
door,1
dress,1
flower,1
parking meter,1
fruit,1
furniture,1
guitar,1
helicopter,1
jacket,1
animal,1
laptop,1
microphone,1
motorcycle,1
juice,1
