object,count
poster,322
book,189
man,98
clothing,94
person,83
woman,70
building,60
car,27
girl,25
boy,22
billboard,17
human body,17
mobile phone,15
plant,14
bottle,13
mammal,13
convenience store,12
tin can,12
snack,11
house,11
land vehicle,11
bus,11
bookcase,11
truck,10
office supplies,10
drink,10
whiteboard,10
toy,9
shelf,9
tablet computer,8
human face,7
auto part,7
table,6
coffee cup,6
fashion accessory,6
computer monitor,6
bicycle,6
picture frame,6
beer,5
window,5
wine,5
human arm,5
laptop,4
airplane,4
motorcycle,4
mug,4
office building,4
television,4
pen,3
tent,3
tower,3
jacket,3
human hair,3
train,3
vehicle,3
wheel,3
suit,3
human leg,3
food,3
flower,3
cricket ball,3
fast food,3
doll,2
necklace,2
dessert,2
tool,2
tire,2
cat,2
pillow,2
sports uniform,2
sandwich,2
scoreboard,2
sculpture,2
coat,2
box,2
shirt,2
apple,2
helmet,2
baked goods,2
bicycle wheel,2
vehicle registration plate,2
jeans,2
furniture,2
boat,2
teddy bear,1
bagel,1
bed,1
stairs,1
clock,1
christmas tree,1
ceiling fan,1
tableware,1
van,1
boot,1
cart,1
camera,1
watercraft,1
watch,1
cake,1
bust,1
skyscraper,1
traffic sign,1
bread,1
training bench,1
guitar,1
ring binder,1
computer keyboard,1
salad,1
horse,1
grape,1
houseplant,1
glasses,1
footwear,1
jug,1
kettle,1
kitchen appliance,1
flag,1
lantern,1
drill,1
dress,1
mixing bowl,1
door,1
dog bed,1
dog,1
parachute,1
peach,1
croissant,1
pencil case,1
personal care,1
countertop,1
couch,1
platter,1
cosmetics,1
harpsichord,1
rose,1
woodpecker,1
