object,count
poster,703
book,501
building,353
man,330
clothing,232
person,185
woman,138
bottle,83
house,78
car,69
billboard,57
girl,50
plant,49
traffic sign,45
human body,40
boy,36
coin,35
drink,33
table,32
tin can,31
mobile phone,31
mammal,30
bus,29
computer monitor,28
skyscraper,27
snack,27
shelf,26
land vehicle,26
picture frame,24
convenience store,24
beer,22
truck,21
wine,21
whiteboard,20
laptop,19
bookcase,17
window,15
suit,14
toy,14
television,14
box,14
human face,13
vehicle,13
boat,12
camera,12
van,11
office building,10
scoreboard,10
tower,9
guitar,9
street light,9
human arm,9
door,9
wheel,8
bicycle,8
train,8
desk,8
furniture,8
houseplant,7
tablet computer,7
food,7
sports uniform,7
airplane,7
coffee cup,7
human hand,6
motorcycle,6
fashion accessory,6
office supplies,6
flag,6
measuring cup,5
drum,5
corded phone,5
mug,5
parking meter,5
dress,5
shirt,4
perfume,4
cat,4
doll,4
dog,4
bird,4
auto part,4
envelope,4
tire,4
tool,4
flowerpot,4
flower,4
tent,3
vase,3
baked goods,3
weapon,3
musical instrument,3
musical keyboard,3
pen,3
palm tree,3
cake,3
rabbit,3
ring binder,3
rocket,3
rose,3
animal,3
sunglasses,3
scissors,3
christmas tree,3
helmet,3
cosmetics,3
human hair,3
dairy,3
candy,2
personal care,2
piano,2
chair,2
plastic bag,2
plate,2
platter,2
printer,2
cream,2
salad,2
sculpture,2
glasses,2
ipod,2
high heels,2
spice rack,2
stairs,2
dessert,2
fruit,2
footwear,2
bicycle wheel,2
fire hydrant,2
vegetable,2
vehicle registration plate,2
watercraft,2
fast food,2
wine glass,2
sock,2
sandwich,2
coffeemaker,2
jeans,2
horse,2
maple,2
computer keyboard,2
human head,2
necklace,2
home appliance,1
bronze sculpture,1
dinosaur,1
football helmet,1
lizard,1
tie,1
lobster,1
tap,1
telephone,1
taxi,1
tableware,1
cabinetry,1
luggage and bags,1
cake stand,1
calculator,1
binoculars,1
bench,1
lipstick,1
wall clock,1
wine rack,1
drinking straw,1
elephant,1
ball,1
balloon,1
jet ski,1
juice,1
human nose,1
bicycle helmet,1
barrel,1
cooking spray,1
cookie,1
beaker,1
bed,1
trousers,1
trombone,1
strawberry,1
sports equipment,1
candle,1
coffee,1
reptile,1
refrigerator,1
hat,1
couch,1
helicopter,1
porch,1
countertop,1
crab,1
parrot,1
pig,1
cheese,1
picnic basket,1
organ,1
paddle,1
paper towel,1
hiking equipment,1
handbag,1
hamburger,1
muffin,1
rugby ball,1
spoon,1
human leg,1
medical equipment,1
canoe,1
ski,1
skateboard,1
shotgun,1
microphone,1
cart,1
seafood,1
mirror,1
cassette deck,1
goggles,1
saucer,1
jacket,1
kitchen appliance,1
