object,count
poster,78
book,70
clothing,19
man,16
building,12
person,10
woman,7
shelf,6
plant,5
bookcase,5
billboard,4
truck,4
mobile phone,4
table,4
elephant,3
car,2
scoreboard,2
human body,2
girl,2
boy,2
snack,2
drink,2
tin can,2
whiteboard,2
mammal,2
rocket,1
skyscraper,1
wine,1
sculpture,1
tent,1
vehicle registration plate,1
tablet computer,1
bench,1
pillow,1
picture frame,1
office supplies,1
jacket,1
house,1
furniture,1
fountain,1
food,1
flower,1
dress,1
desk,1
convenience store,1
computer monitor,1
box,1
bottle,1
laptop,1
