object,count
poster,112
man,74
book,69
person,53
clothing,52
building,50
woman,40
bottle,32
car,21
drink,14
beer,14
billboard,11
bookcase,10
suit,9
plant,9
wine,9
shelf,8
table,8
tin can,7
house,7
camera,6
boy,6
vehicle,6
land vehicle,6
boat,5
truck,5
motorcycle,5
human body,5
girl,5
whiteboard,4
mobile phone,4
window,4
mammal,4
auto part,4
snack,3
ball,3
laptop,3
van,3
box,3
jeans,3
guitar,3
bus,3
scoreboard,3
human arm,3
human face,3
picture frame,2
office building,2
office supplies,2
remote control,2
skyscraper,2
calculator,2
sports uniform,2
computer monitor,2
tablet computer,2
television,2
train,2
wall clock,2
barrel,2
coin,2
jacket,2
footwear,2
cosmetics,2
desk,2
ipod,2
furniture,2
medical equipment,1
doll,1
handgun,1
handbag,1
taxi,1
dress,1
tool,1
toy,1
flag,1
bicycle,1
sock,1
bench,1
fire hydrant,1
watch,1
wheel,1
bathtub,1
fast food,1
elephant,1
wine glass,1
dog,1
human hair,1
snowplow,1
plate,1
mug,1
necklace,1
lantern,1
parking meter,1
cocktail,1
personal care,1
dumbbell,1
clock,1
platter,1
computer keyboard,1
chair,1
refrigerator,1
baked goods,1
rhinoceros,1
salad,1
cat,1
shirt,1
human mouth,1
drum,1
