object,count
book,24
poster,21
clothing,20
building,18
man,17
woman,11
mammal,6
human body,5
musical keyboard,5
piano,5
shelf,4
person,4
plant,4
car,4
calculator,3
snack,3
girl,3
train,3
house,3
boy,3
whiteboard,3
laptop,2
vehicle,2
television,2
organ,2
traffic sign,2
human head,2
guitar,2
bus,2
jacket,1
skyscraper,1
wine,1
window,1
bird,1
bookcase,1
boot,1
bottle,1
tin can,1
box,1
table,1
computer keyboard,1
billboard,1
computer monitor,1
platter,1
plate,1
cream,1
fast food,1
flower,1
hamburger,1
mobile phone,1
human face,1
human hair,1
auto part,1
