object,count
poster,35
man,27
building,24
book,21
clothing,10
person,10
house,8
tablet computer,8
billboard,7
girl,7
mobile phone,6
woman,5
car,3
plant,3
vehicle,2
window,2
jacket,2
land vehicle,2
door,2
bus,2
bottle,2
fashion accessory,1
sports equipment,1
boat,1
whiteboard,1
waste container,1
bookcase,1
umbrella,1
truck,1
train,1
traffic sign,1
toy,1
tin can,1
stairs,1
shelf,1
drink,1
rifle,1
box,1
boy,1
office building,1
cake,1
cat,1
mammal,1
bed,1
dairy,1
human hand,1
guitar,1
baked goods,1
