object,count
scoreboard,53
poster,46
building,39
man,32
woman,26
book,24
clothing,23
person,19
car,14
plant,9
boy,9
girl,9
house,7
human body,7
box,6
billboard,6
football,6
bottle,5
mobile phone,5
picture frame,4
shelf,4
dress,4
bookcase,3
balloon,3
drink,3
table,3
land vehicle,2
mammal,2
whiteboard,2
maple,2
toy,2
necklace,2
tablet computer,2
truck,2
jacket,2
sports uniform,2
tin can,2
human arm,2
ball,2
barrel,2
boat,2
bowling equipment,2
bus,2
ipod,1
computer monitor,1
wine rack,1
wine,1
window,1
train,1
bathtub,1
cart,1
sports equipment,1
snack,1
coffee cup,1
rugby ball,1
baked goods,1
cosmetics,1
dessert,1
pizza,1
fast food,1
flag,1
orange,1
office supplies,1
flower,1
mug,1
motorcycle,1
furniture,1
grapefruit,1
hat,1
headphones,1
auto part,1
