object,count
poster,152
book,40
man,34
person,25
computer monitor,23
mobile phone,17
car,10
shelf,9
clothing,9
building,9
whiteboard,8
bookcase,8
laptop,8
bicycle,7
tablet computer,7
box,7
camera,7
plant,6
land vehicle,6
mammal,5
woman,5
desk,4
television,4
office building,4
auto part,4
remote control,3
houseplant,3
truck,3
toy,3
scoreboard,3
airplane,3
corded phone,2
van,2
suit,2
table,2
tent,2
boy,2
bus,2
train,2
digital clock,2
computer keyboard,2
human hand,2
wheel,2
sports uniform,2
vehicle registration plate,1
washing machine,1
umbrella,1
sports equipment,1
watch,1
door,1
tin can,1
drink,1
billboard,1
balloon,1
swimming pool,1
wine,1
house,1
shirt,1
horse,1
human arm,1
human body,1
human face,1
flower,1
coin,1
cassette deck,1
carnivore,1
mug,1
musical keyboard,1
fish,1
office supplies,1
bottle,1
cosmetics,1
rifle,1
rocket,1
envelope,1
sewing machine,1
bird,1
