object,count
poster,24
airplane,18
book,15
clothing,13
building,10
woman,6
man,6
plant,5
tablet computer,5
vehicle,4
helicopter,4
scoreboard,3
person,3
bookcase,3
billboard,3
office building,3
mobile phone,2
envelope,2
television,2
computer monitor,2
computer keyboard,2
bus,2
vegetable,1
skyscraper,1
shelf,1
vehicle registration plate,1
watch,1
whiteboard,1
window,1
rocket,1
aircraft,1
porch,1
motorcycle,1
land vehicle,1
human body,1
girl,1
food,1
flag,1
desk,1
christmas tree,1
car,1
camera,1
boat,1
mammal,1
