object,count
poster,32
book,31
person,13
building,10
clothing,8
man,7
billboard,6
bottle,5
tin can,5
wine,5
bookcase,3
plant,3
traffic sign,3
house,3
flower,3
box,2
beer,2
land vehicle,2
auto part,2
snack,2
woman,2
tent,2
drink,2
office supplies,2
street light,1
rose,1
toy,1
whiteboard,1
van,1
porch,1
wall clock,1
television,1
airplane,1
office building,1
musical keyboard,1
ball,1
bird,1
boat,1
car,1
computer keyboard,1
computer monitor,1
door,1
fast food,1
furniture,1
girl,1
human face,1
human head,1
laptop,1
mobile phone,1
motorcycle,1
jeans,1
