object,count
poster,68
book,48
building,26
man,24
bookcase,13
shelf,11
person,10
clothing,9
woman,8
convenience store,7
computer monitor,5
mobile phone,5
car,4
whiteboard,4
girl,4
land vehicle,4
chair,3
window,3
flag,3
plant,3
billboard,3
truck,3
parking meter,3
suit,2
plastic bag,2
stairs,2
box,2
tent,2
door,2
tablet computer,1
television,1
sports equipment,1
sculpture,1
skyscraper,1
van,1
wheel,1
tire,1
picture frame,1
scoreboard,1
coin,1
boy,1
office supplies,1
office building,1
musical instrument,1
bicycle wheel,1
bus,1
mammal,1
laptop,1
human head,1
human hair,1
house,1
dress,1
cat,1
bicycle,1
