object,count
poster,58
bottle,39
book,21
beer,20
building,17
man,11
drink,10
snack,8
woman,6
house,3
toy,3
bus,3
bicycle,3
wheel,2
refrigerator,2
bookcase,2
plant,2
boat,2
convenience store,2
billboard,2
dairy,2
skyscraper,2
wine,2
fast food,2
shelf,2
person,1
pen,1
tin can,1
table,1
tableware,1
tire,1
watercraft,1
whiteboard,1
office supplies,1
auto part,1
mammal,1
knife,1
bed,1
bicycle wheel,1
boy,1
cat furniture,1
cheese,1
clothing,1
coin,1
cosmetics,1
cream,1
dessert,1
doll,1
flower,1
barrel,1
home appliance,1
human body,1
kitchen appliance,1
kitchen knife,1
food,1
