object,count
poster,138
book,88
building,57
bottle,52
house,31
person,31
man,27
clothing,22
wine,19
beer,17
car,15
drink,14
tin can,13
snack,12
woman,12
shelf,11
plant,11
bus,10
bookcase,9
boat,9
billboard,9
picture frame,7
convenience store,7
box,6
window,6
food,6
paper towel,5
train,5
mobile phone,5
mammal,5
whiteboard,5
boy,4
houseplant,4
baked goods,4
computer monitor,4
toilet paper,4
refrigerator,4
spice rack,4
table,4
girl,4
office supplies,3
television,3
rose,3
auto part,3
dress,3
cosmetics,3
flower,3
dessert,2
door,2
truck,2
drum,2
van,2
light bulb,2
land vehicle,2
vehicle,2
human head,2
bench,2
tablet computer,2
furniture,2
toy,2
bronze sculpture,1
taxi,1
tableware,1
bird,1
bicycle wheel,1
butterfly,1
suit,1
tomato,1
fork,1
traffic sign,1
bicycle,1
cart,1
umbrella,1
watch,1
watercraft,1
wheel,1
barrel,1
banana,1
wine rack,1
cake,1
sandwich,1
shirt,1
miniskirt,1
fruit,1
flowerpot,1
handgun,1
flag,1
human body,1
fast food,1
juice,1
kitchen utensil,1
limousine,1
lion,1
mug,1
cheese,1
dog,1
palm tree,1
desk,1
computer keyboard,1
coffee cup,1
clock,1
chicken,1
fountain,1
scoreboard,1
sewing machine,1
human hair,1
