object,count
poster,190
book,124
building,71
man,60
clothing,52
person,39
bookcase,27
shelf,26
woman,25
mobile phone,20
car,17
bottle,14
computer monitor,11
plant,11
billboard,11
bus,10
house,10
human body,9
picture frame,8
scoreboard,8
laptop,8
whiteboard,8
girl,7
boy,7
convenience store,6
mammal,6
train,6
land vehicle,6
wine,4
drink,4
television,4
tin can,4
box,4
human face,4
auto part,3
vehicle,3
snack,3
ruler,3
boat,3
personal care,3
pen,3
calculator,3
cart,3
suit,3
flag,3
watch,3
furniture,3
window,3
vehicle registration plate,2
fruit,2
beer,2
bed,2
office supplies,2
office building,2
camera,2
traffic sign,2
tablet computer,2
barrel,2
truck,2
wall clock,2
cat,2
van,2
table,2
flower,2
taxi,1
baked goods,1
wheel,1
tower,1
tire,1
watercraft,1
tool,1
vegetable,1
toy,1
washing machine,1
suitcase,1
vase,1
cosmetics,1
plastic bag,1
street light,1
sports uniform,1
dog,1
dress,1
drill,1
fast food,1
food,1
footwear,1
computer keyboard,1
guitar,1
hat,1
helicopter,1
high heels,1
cheese,1
human arm,1
human head,1
ladder,1
canoe,1
paddle,1
parrot,1
butterfly,1
boot,1
cream,1
remote control,1
scale,1
apple,1
