object,count
poster,72
building,72
man,66
person,49
book,48
clothing,48
woman,34
land vehicle,17
car,16
girl,16
house,15
bus,12
parking meter,11
truck,11
billboard,9
plant,8
suit,8
bottle,7
tin can,7
mobile phone,6
mammal,6
human body,6
office building,5
traffic sign,5
table,5
boat,5
convenience store,4
whiteboard,4
toy,4
laptop,3
window,3
auto part,3
picture frame,3
beer,3
bird,3
vehicle registration plate,2
wine,2
wheel,2
sports uniform,2
snack,2
tomato,2
scoreboard,2
sculpture,2
shelf,2
train,2
animal,2
computer monitor,2
food,2
coffee cup,2
computer keyboard,2
fashion accessory,2
fish,2
flag,2
door,2
jacket,2
fruit,2
guitar,2
boy,2
box,2
clock,2
tent,1
television,1
coin,1
telephone,1
tire,1
tool,1
bench,1
knife,1
christmas tree,1
chair,1
umbrella,1
vehicle,1
cart,1
watercraft,1
watermelon,1
camera,1
cake,1
van,1
skyscraper,1
street light,1
couch,1
human hand,1
human arm,1
maple,1
monkey,1
mug,1
flower,1
pen,1
egg,1
plastic bag,1
balloon,1
ruler,1
salad,1
dress,1
doll,1
shirt,1
shorts,1
shrimp,1
ski,1
dog,1
motorcycle,1
