object,count
poster,92
man,33
building,31
clothing,31
book,31
tablet computer,28
person,28
laptop,26
mobile phone,24
computer monitor,23
woman,16
car,12
plant,11
television,10
microwave oven,8
shelf,8
camera,8
office building,7
land vehicle,7
billboard,7
boy,7
watch,7
auto part,6
vehicle,6
parking meter,5
toy,5
oven,5
motorcycle,5
bottle,5
girl,5
bookcase,5
convenience store,4
table,4
train,4
house,4
boat,4
office supplies,3
bus,3
medical equipment,3
whiteboard,3
traffic sign,3
scoreboard,3
home appliance,3
digital clock,3
balloon,2
scale,2
beer,2
washing machine,2
sculpture,2
window,2
sewing machine,2
snack,2
remote control,2
airplane,2
human body,2
computer keyboard,2
flag,2
fashion accessory,2
drink,2
desk,2
human arm,2
flower,2
calculator,2
mammal,2
closet,1
vehicle registration plate,1
taxi,1
weapon,1
curtain,1
truck,1
treadmill,1
wheel,1
candy,1
tin can,1
bicycle helmet,1
furniture,1
tableware,1
human face,1
bicycle,1
bicycle wheel,1
lantern,1
printer,1
human head,1
reptile,1
houseplant,1
mechanical fan,1
horse,1
shirt,1
skyscraper,1
guitar,1
street light,1
studio couch,1
muffin,1
