object,count
poster,75
building,40
book,18
traffic sign,13
person,12
shelf,9
mobile phone,8
house,8
clothing,7
plant,7
land vehicle,7
computer monitor,6
billboard,6
bus,6
man,5
laptop,4
train,4
car,3
human body,3
stairs,3
television,3
van,3
human head,2
truck,2
door,2
tablet computer,2
box,2
table,2
bottle,2
stop sign,2
vehicle,2
whiteboard,2
watch,2
woman,2
toy,1
watercraft,1
snack,1
airplane,1
scoreboard,1
picture frame,1
office building,1
medical equipment,1
human hand,1
human face,1
human arm,1
furniture,1
flag,1
fashion accessory,1
digital clock,1
clock,1
cat,1
boat,1
mammal,1
