object,count
poster,38
man,32
book,23
clothing,23
building,23
person,21
woman,16
computer monitor,11
car,11
camera,8
human body,6
train,6
girl,5
window,5
convenience store,5
land vehicle,4
house,4
boat,4
whiteboard,4
bottle,4
table,4
tin can,3
mammal,3
wine,3
toy,2
mobile phone,2
musical keyboard,2
office supplies,2
swimwear,2
skyscraper,2
picture frame,2
plant,2
truck,2
wall clock,2
scoreboard,2
van,2
piano,2
airplane,2
bus,2
computer keyboard,2
beer,2
fruit,2
food,2
billboard,1
television,1
tent,1
brassiere,1
tower,1
boy,1
traffic sign,1
bookcase,1
human arm,1
bicycle,1
butterfly,1
vehicle registration plate,1
watch,1
wheel,1
bathtub,1
banana,1
balloon,1
vehicle,1
snack,1
suit,1
motorcycle,1
auto part,1
jet ski,1
guitar,1
laptop,1
limousine,1
luggage and bags,1
furniture,1
flower,1
home appliance,1
flag,1
door,1
dog,1
desk,1
couch,1
coffee cup,1
cart,1
human face,1
