object,count
poster,83
building,71
book,29
house,15
person,12
billboard,10
clothing,10
man,9
car,7
woman,6
television,5
shelf,5
scoreboard,4
convenience store,4
auto part,3
land vehicle,3
plant,3
bus,3
box,3
skyscraper,3
snack,3
palm tree,2
sports uniform,2
table,2
train,2
traffic sign,2
bottle,2
tin can,1
teddy bear,1
tower,1
truck,1
umbrella,1
vehicle,1
watercraft,1
window,1
wine,1
wine rack,1
ambulance,1
mobile phone,1
ratchet,1
filing cabinet,1
beer,1
bird,1
boat,1
bookcase,1
computer monitor,1
dessert,1
door,1
drink,1
flower,1
picture frame,1
food,1
hair spray,1
human face,1
laptop,1
lobster,1
medical equipment,1
parking meter,1
personal care,1
wrench,1
