object,count
poster,51
man,20
book,14
clothing,12
building,11
car,10
billboard,9
person,8
auto part,6
snack,6
woman,5
convenience store,4
dairy,4
mobile phone,4
land vehicle,4
camera,3
bus,3
vehicle,3
shelf,3
scoreboard,3
food,3
house,2
television,2
picture frame,2
box,2
human body,2
motorcycle,2
door,2
helmet,2
home appliance,1
whiteboard,1
washing machine,1
computer monitor,1
vegetable,1
van,1
truck,1
toy,1
tool,1
tin can,1
tent,1
dessert,1
table,1
bookcase,1
drink,1
human face,1
bottle,1
plant,1
pizza,1
fast food,1
personal care,1
fireplace,1
office building,1
calculator,1
girl,1
boy,1
laptop,1
baked goods,1
kitchen utensil,1
