object,count
book,380
poster,329
building,118
bookcase,75
shelf,72
person,62
man,61
clothing,51
woman,46
car,30
house,27
table,23
girl,18
billboard,16
land vehicle,14
bottle,12
laptop,12
plant,11
bus,11
computer monitor,9
whiteboard,9
human body,7
van,7
convenience store,7
mobile phone,7
toy,7
box,6
beer,6
office supplies,5
snack,5
picture frame,5
skyscraper,5
food,5
suit,5
bicycle,5
truck,5
window,5
door,5
motorcycle,4
tablet computer,4
tin can,4
airplane,4
wine,4
human head,4
auto part,4
drink,4
barrel,4
desk,4
office building,3
computer keyboard,3
mammal,3
boat,3
tower,3
human hair,3
boy,3
vehicle,3
glasses,3
porch,3
cattle,2
jeans,2
cake,2
sports equipment,2
closet,2
parking meter,2
corded phone,2
pen,2
fashion accessory,2
plastic bag,2
cat,2
rocket,2
doll,2
alarm clock,2
animal,2
television,2
human face,2
human arm,2
high heels,2
baked goods,2
wheel,2
rifle,1
ruler,1
scoreboard,1
sculpture,1
camera,1
shirt,1
calculator,1
ball,1
watch,1
syringe,1
tree house,1
train,1
stairs,1
strawberry,1
butterfly,1
suitcase,1
sunglasses,1
bronze sculpture,1
egg,1
remote control,1
jacket,1
fast food,1
fireplace,1
flower,1
footwear,1
goggles,1
hat,1
helicopter,1
helmet,1
home appliance,1
dessert,1
human foot,1
dagger,1
human leg,1
human mouth,1
kitchen knife,1
refrigerator,1
knife,1
couch,1
cosmetics,1
lighthouse,1
limousine,1
lion,1
mug,1
musical instrument,1
piano,1
cassette deck,1
cannon,1
candy,1
printer,1
rabbit,1
aircraft,1
