object,count
poster,14
book,11
clothing,11
house,9
person,8
car,7
man,6
snack,6
food,5
building,4
woman,4
billboard,4
watch,3
convenience store,3
bottle,3
box,3
boat,3
shelf,2
bookcase,2
whiteboard,1
sports uniform,1
wine,1
rifle,1
television,1
tablet computer,1
train,1
truck,1
van,1
plant,1
vehicle registration plate,1
adhesive tape,1
picture frame,1
mobile phone,1
mammal,1
juice,1
jacket,1
auto part,1
human body,1
home appliance,1
girl,1
furniture,1
fashion accessory,1
drink,1
coin,1
boy,1
beer,1
human hair,1
