object,count
poster,160
building,95
book,71
clothing,53
man,43
person,39
woman,29
house,27
plant,22
billboard,15
sports uniform,12
mobile phone,11
whiteboard,9
bottle,8
skyscraper,8
beer,7
human body,7
shelf,6
tablet computer,6
picture frame,6
bookcase,6
car,5
mammal,5
girl,5
drink,5
box,4
wine,4
table,4
land vehicle,3
food,3
pumpkin,3
boat,3
tower,3
traffic sign,3
vehicle,3
truck,3
computer monitor,2
snack,2
boy,2
bus,2
mug,2
convenience store,2
envelope,2
human face,2
toy,2
human arm,2
tin can,2
train,2
desk,2
scoreboard,1
sculpture,1
suit,1
sea turtle,1
wheel,1
window,1
shirt,1
waste container,1
wall clock,1
snake,1
rugby ball,1
television,1
auto part,1
platter,1
dress,1
bicycle wheel,1
camera,1
castle,1
chest of drawers,1
coffee cup,1
coffeemaker,1
coin,1
curtain,1
dog,1
door,1
drawer,1
egg,1
plate,1
fashion accessory,1
fast food,1
filing cabinet,1
flag,1
furniture,1
houseplant,1
human hand,1
necklace,1
office supplies,1
palm tree,1
pillow,1
jacket,1
