object,count
poster,113
book,50
building,27
man,25
clothing,24
woman,20
person,19
car,9
plant,6
house,6
drink,6
bottle,5
tower,4
girl,4
boy,3
billboard,3
bus,3
mammal,3
bicycle,3
laptop,2
sewing machine,2
flag,2
picture frame,2
camera,2
towel,2
chicken,2
chair,2
cake,2
tablet computer,1
wheel,1
van,1
remote control,1
rifle,1
rose,1
train,1
sculpture,1
scissors,1
teapot,1
shelf,1
skyscraper,1
sports equipment,1
suitcase,1
television,1
tableware,1
auto part,1
piano,1
dress,1
bicycle wheel,1
brassiere,1
butterfly,1
coffee cup,1
computer monitor,1
convenience store,1
dairy,1
door,1
flower,1
musical instrument,1
food,1
footwear,1
frying pan,1
human body,1
baked goods,1
land vehicle,1
muffin,1
mug,1
jacket,1
