object,count
poster,105
building,53
bottle,46
tin can,35
beer,33
man,29
drink,24
clothing,20
book,18
person,17
snack,12
truck,11
woman,10
house,9
billboard,9
bus,7
jeans,6
whiteboard,5
plant,5
window,5
car,5
box,5
van,4
land vehicle,4
girl,3
train,3
food,3
wine,3
convenience store,3
vegetable,2
milk,2
boy,2
vehicle,2
fruit,2
cosmetics,2
dress,2
helmet,2
suit,2
printer,1
picture frame,1
skyscraper,1
watermelon,1
office building,1
toilet,1
pen,1
orange,1
auto part,1
mug,1
mobile phone,1
candy,1
carrot,1
cattle,1
computer keyboard,1
computer monitor,1
cream,1
dairy,1
drum,1
envelope,1
flower,1
footwear,1
furniture,1
grape,1
grapefruit,1
human arm,1
human hand,1
ipod,1
jacket,1
juice,1
houseplant,1
