object,count
building,56
poster,38
man,36
clothing,24
truck,16
person,14
woman,12
book,11
billboard,7
whiteboard,6
boy,5
human body,5
bookcase,4
girl,4
shelf,4
snack,4
tin can,4
mammal,4
window,4
house,4
toy,3
dessert,3
car,3
human arm,3
bus,3
mobile phone,2
beer,2
land vehicle,2
pig,2
office building,2
door,2
fruit,2
food,2
bottle,2
picture frame,2
computer monitor,2
shirt,1
table,1
remote control,1
taxi,1
tower,1
plant,1
van,1
watch,1
watercraft,1
suit,1
auto part,1
mug,1
marine mammal,1
balloon,1
bench,1
box,1
cake stand,1
carrot,1
coffee cup,1
computer mouse,1
cupboard,1
doll,1
drawer,1
dress,1
flag,1
flowerpot,1
goat,1
baked goods,1
human hand,1
laptop,1
houseplant,1
