object,count
poster,44
book,36
man,34
clothing,32
woman,22
building,22
car,20
person,20
computer keyboard,10
convenience store,8
bottle,7
house,6
girl,6
plant,6
laptop,5
snack,5
office supplies,4
land vehicle,3
box,3
billboard,3
drink,3
bus,3
calculator,2
wine,2
beer,2
mammal,2
shelf,2
sports uniform,2
glasses,2
tin can,2
truck,2
umbrella,2
computer monitor,2
whiteboard,2
vehicle,2
cart,2
vegetable,2
television,1
spice rack,1
window,1
wok,1
ring binder,1
vehicle registration plate,1
remote control,1
animal,1
picture frame,1
medical equipment,1
bicycle,1
boat,1
bookcase,1
boy,1
broccoli,1
coin,1
dairy,1
dessert,1
dog,1
drill,1
flag,1
apple,1
human face,1
human head,1
human leg,1
human body,1
