object,count
poster,16
man,14
building,14
car,13
book,12
clothing,10
snack,8
slow cooker,7
woman,5
scoreboard,5
person,5
boy,3
girl,3
bottle,3
whiteboard,3
house,3
tin can,2
wine,2
mammal,2
boat,2
cosmetics,2
convenience store,2
traffic sign,1
spice rack,1
sushi,1
table,1
tableware,1
billboard,1
tire,1
tower,1
flowerpot,1
box,1
truck,1
umbrella,1
vehicle registration plate,1
waste container,1
wheel,1
bicycle helmet,1
window,1
bicycle,1
training bench,1
bus,1
skyscraper,1
food,1
football helmet,1
fast food,1
guitar,1
harp,1
hat,1
horse,1
human body,1
kitchen knife,1
knife,1
barrel,1
microphone,1
motorcycle,1
office building,1
palm tree,1
computer monitor,1
plant,1
butterfly,1
airplane,1
