object,count
poster,28
building,18
man,18
person,14
book,12
woman,11
car,9
house,7
clothing,6
whiteboard,5
computer monitor,5
convenience store,4
office building,4
billboard,4
bus,3
bookcase,3
drink,3
laptop,3
shelf,2
fruit,2
picture frame,2
mobile phone,2
airplane,2
bottle,2
football,1
coin,1
window,1
watch,1
van,1
truck,1
traffic sign,1
television,1
taxi,1
table,1
sports uniform,1
cattle,1
printer,1
plant,1
girl,1
computer keyboard,1
crocodile,1
dinosaur,1
motorcycle,1
door,1
dress,1
mammal,1
flower,1
land vehicle,1
jacket,1
ambulance,1
food,1
human body,1
