object,count
poster,99
book,46
building,45
man,44
person,27
clothing,25
woman,21
car,16
house,15
billboard,12
bottle,12
suit,9
computer monitor,9
mobile phone,8
bus,8
television,7
plant,6
land vehicle,6
girl,6
door,6
toy,5
truck,5
camera,5
mammal,4
human face,4
shelf,4
human body,4
box,4
window,4
picture frame,4
train,4
motorcycle,3
human arm,3
watch,3
tin can,3
beer,3
fashion accessory,3
table,3
convenience store,3
bookcase,3
office supplies,2
tablet computer,2
bicycle,2
wine,2
wheel,2
boat,2
snack,2
auto part,2
tie,2
computer keyboard,2
tower,2
flower,2
drink,2
canoe,2
vehicle,2
tent,1
tire,1
tripod,1
street light,1
whiteboard,1
telephone,1
waste container,1
vehicle registration plate,1
airplane,1
sports uniform,1
skyscraper,1
ball,1
balloon,1
beaker,1
bicycle wheel,1
boy,1
carnivore,1
coffee cup,1
cream,1
food,1
football helmet,1
footwear,1
fountain,1
guitar,1
insect,1
jacket,1
jeans,1
laptop,1
necklace,1
plate,1
refrigerator,1
scoreboard,1
juice,1
