object,count
poster,26
book,21
building,19
car,14
man,10
clothing,10
person,8
woman,5
bookcase,5
billboard,5
shelf,4
truck,3
television,3
train,2
human body,2
table,2
whiteboard,2
maple,2
land vehicle,2
auto part,2
jacket,2
computer monitor,2
dinosaur,1
boat,1
vehicle,1
van,1
bottle,1
camera,1
traffic sign,1
toy,1
convenience store,1
suit,1
skyscraper,1
cosmetics,1
human arm,1
house,1
food,1
pen,1
motorcycle,1
furniture,1
girl,1
mammal,1
laptop,1
helmet,1
juice,1
bicycle,1
human head,1
human hand,1
picture frame,1
