object,count
poster,159
book,104
man,74
building,57
person,54
clothing,53
woman,30
snack,24
bottle,23
billboard,19
car,17
drink,16
watch,14
bus,13
girl,11
house,11
land vehicle,9
tin can,9
convenience store,8
boy,8
auto part,7
beer,7
plant,7
food,6
flag,6
mobile phone,6
whiteboard,6
suit,6
boat,6
shelf,5
mammal,5
toy,5
human body,5
window,5
table,5
truck,5
traffic sign,5
wine,4
plate,4
bookcase,4
paper towel,3
palm tree,3
office building,3
tool,3
vehicle,3
laptop,3
train,3
human face,3
human arm,3
airplane,3
door,3
cosmetics,3
glove,2
camera,2
computer monitor,2
picture frame,2
plastic bag,2
platter,2
candy,2
sunglasses,2
television,2
tire,2
toilet paper,2
box,2
bicycle wheel,2
bicycle,2
vehicle registration plate,2
balloon,2
apple,2
animal,2
cookie,2
clock,2
juice,2
musical instrument,1
cucumber,1
candle,1
tablet computer,1
tank,1
dessert,1
ambulance,1
human hand,1
butterfly,1
bull,1
human hair,1
bird,1
dress,1
van,1
vegetable,1
drinking straw,1
fast food,1
barrel,1
wheel,1
fruit,1
hot dog,1
horse,1
dairy,1
sports uniform,1
office supplies,1
spice rack,1
corded phone,1
motorcycle,1
perfume,1
couch,1
piano,1
milk,1
computer keyboard,1
microphone,1
coin,1
mechanical fan,1
porch,1
handbag,1
pumpkin,1
refrigerator,1
rose,1
saucer,1
scale,1
scoreboard,1
sculpture,1
chair,1
cat,1
jeans,1
