object,count
poster,92
book,66
man,31
building,30
woman,24
person,20
car,19
clothing,18
bottle,12
drink,9
land vehicle,8
personal care,7
cream,7
computer monitor,5
human body,5
tin can,5
convenience store,4
cosmetics,4
beer,4
dairy,4
plant,4
mammal,4
television,3
scale,3
bookcase,3
toy,3
whiteboard,3
house,2
girl,2
billboard,2
office building,2
suit,2
sun hat,2
bus,2
human hand,2
furniture,2
table,1
vehicle registration plate,1
truck,1
window,1
wine,1
shelf,1
sports equipment,1
snack,1
beaker,1
sculpture,1
saucer,1
reptile,1
mug,1
mobile phone,1
measuring cup,1
human head,1
human arm,1
food,1
dessert,1
coffee cup,1
christmas tree,1
boy,1
box,1
laptop,1
