object,count
poster,153
book,99
clothing,30
building,27
man,26
person,20
woman,19
bookcase,19
shelf,17
whiteboard,9
billboard,7
girl,6
land vehicle,5
convenience store,4
furniture,4
suit,4
bus,4
office building,4
mobile phone,4
human body,4
boy,3
tablet computer,3
table,3
mammal,3
plant,3
computer monitor,2
dairy,2
muffin,2
desk,2
snack,2
fish,1
bottle,1
truck,1
tent,1
suitcase,1
skyscraper,1
picture frame,1
dinosaur,1
helicopter,1
cake,1
dog,1
door,1
laptop,1
drawer,1
ipod,1
human arm,1
house,1
chest of drawers,1
