object,count
poster,138
book,107
clothing,43
building,34
person,32
boy,21
man,19
woman,15
bottle,14
plant,13
shelf,12
bookcase,10
house,9
human body,8
girl,8
car,8
convenience store,8
beer,6
billboard,6
truck,5
snack,5
box,4
toy,4
guitar,4
boat,4
computer monitor,4
land vehicle,3
skyscraper,3
mobile phone,3
mug,3
picture frame,3
furniture,3
flowerpot,3
drum,3
bus,3
cake,3
train,3
van,3
whiteboard,3
tower,2
wine,2
scoreboard,2
cat,2
vehicle,2
dog,2
human hair,2
street light,2
tablet computer,2
drink,2
sports uniform,1
squash,1
vehicle registration plate,1
weapon,1
window,1
suit,1
rose,1
scissors,1
tin can,1
airplane,1
popcorn,1
envelope,1
bust,1
candle,1
carnivore,1
cheese,1
christmas tree,1
cookie,1
doll,1
dragonfly,1
dress,1
fashion accessory,1
office supplies,1
flower,1
hair spray,1
houseplant,1
bathroom accessory,1
human head,1
human nose,1
laptop,1
mammal,1
motorcycle,1
human face,1
