object,count
poster,68
book,27
woman,9
man,9
building,7
person,7
clothing,7
envelope,6
car,6
boat,4
billboard,4
jacuzzi,2
scoreboard,2
shelf,2
plant,2
mobile phone,2
whiteboard,2
laptop,2
mammal,2
ipod,2
house,2
girl,2
bookcase,2
bottle,2
power plugs and sockets,1
wine,1
backpack,1
wall clock,1
vehicle,1
tool,1
tin can,1
television,1
tableware,1
segway,1
coin,1
land vehicle,1
platter,1
plate,1
computer monitor,1
picture frame,1
fashion accessory,1
office building,1
medical equipment,1
auto part,1
lion,1
human body,1
animal,1
