object,count
poster,227
book,138
man,124
building,106
person,89
clothing,85
car,56
woman,56
bicycle,38
bottle,30
house,28
girl,23
land vehicle,21
computer monitor,20
plant,19
billboard,19
boy,19
convenience store,17
mobile phone,16
human body,16
whiteboard,15
bus,15
table,13
mammal,13
wine,11
snack,11
laptop,11
drink,11
auto part,10
human face,10
wheel,10
office building,10
tire,9
bookcase,9
shelf,9
traffic sign,9
bicycle wheel,9
vehicle,9
train,9
food,8
toy,8
camera,8
window,8
beer,7
office supplies,7
picture frame,7
computer keyboard,7
box,7
suit,6
sports uniform,6
tent,5
human arm,4
skyscraper,4
motorcycle,4
tablet computer,4
fashion accessory,4
television,4
boat,4
dress,4
truck,4
calculator,4
door,4
doll,4
cosmetics,4
tin can,4
van,3
aircraft,3
tower,3
jacket,3
airplane,3
houseplant,3
horse,3
furniture,3
scale,3
scoreboard,3
sports equipment,3
waste container,3
shirt,2
teddy bear,2
taxi,2
swimming pool,2
penguin,2
pen,2
plastic bag,2
plate,2
refrigerator,2
umbrella,2
adhesive tape,2
dog,2
human head,2
flag,2
flower,2
closet,2
flowerpot,2
chair,2
guitar,2
boot,2
high heels,2
desk,2
juice,2
baked goods,2
barge,1
countertop,1
tableware,1
corded phone,1
coffee cup,1
telephone,1
wine rack,1
animal,1
coffee,1
axe,1
tie,1
cheese,1
bathtub,1
washing machine,1
cart,1
canoe,1
cake,1
dessert,1
weapon,1
bird,1
bench,1
vegetable,1
beetle,1
watch,1
vehicle registration plate,1
cat,1
luggage and bags,1
dinosaur,1
street light,1
light bulb,1
lantern,1
mug,1
musical instrument,1
necklace,1
jeans,1
oven,1
panda,1
peach,1
human nose,1
human hair,1
personal care,1
picnic basket,1
home appliance,1
pig,1
helicopter,1
handbag,1
golf cart,1
reptile,1
ring binder,1
footwear,1
sculpture,1
seafood,1
seahorse,1
fast food,1
facial tissue holder,1
drum,1
mango,1
stairs,1
jet ski,1
