object,count
poster,93
person,30
book,25
man,25
clothing,19
building,15
woman,12
billboard,7
suit,5
human body,5
dress,4
girl,4
bottle,3
food,3
scoreboard,2
drink,2
plant,2
beer,2
sports uniform,1
pumpkin,1
shelf,1
snack,1
sports equipment,1
computer monitor,1
bicycle,1
table,1
television,1
tin can,1
whiteboard,1
window,1
taxi,1
mammal,1
bus,1
car,1
convenience store,1
jeans,1
jacket,1
human hair,1
human face,1
house,1
horse,1
hat,1
hair dryer,1
furniture,1
fast food,1
door,1
desk,1
auto part,1
