object,count
man,68
poster,39
clothing,35
building,26
person,26
book,20
woman,18
car,14
van,8
office supplies,8
mobile phone,6
billboard,6
suit,6
box,5
door,5
laptop,5
human body,5
house,4
computer monitor,4
computer keyboard,4
office building,4
shelf,3
table,3
television,3
bookcase,3
whiteboard,3
shirt,2
plant,2
traffic sign,2
truck,2
airplane,2
auto part,2
desk,2
boy,2
convenience store,2
mammal,2
land vehicle,2
jacket,2
cake,1
window,1
boat,1
brown bear,1
bus,1
tent,1
ring binder,1
scoreboard,1
tablet computer,1
picture frame,1
sports uniform,1
flag,1
girl,1
sculpture,1
taxi,1
