object,count
poster,301
book,122
building,55
man,47
clothing,40
woman,37
bus,30
person,27
billboard,25
bottle,15
girl,10
boy,9
convenience store,9
car,9
house,9
picture frame,9
mammal,8
plant,8
whiteboard,7
snack,7
beer,7
mobile phone,7
land vehicle,7
drink,6
shelf,5
laptop,5
tin can,4
window,4
computer monitor,4
truck,4
cat,3
wine,3
human hand,3
human body,3
skyscraper,3
tableware,3
wheel,2
penguin,2
vehicle,2
television,2
van,2
scoreboard,2
tower,2
tire,2
soap dispenser,2
table,2
tablet computer,2
tent,2
toy,2
ipod,2
curtain,2
furniture,2
envelope,2
bookcase,2
drum,2
dress,2
human arm,2
doll,2
computer keyboard,2
surfboard,1
door,1
dessert,1
lantern,1
desk,1
stairs,1
coffeemaker,1
coffee cup,1
cart,1
box,1
bicycle,1
baked goods,1
suitcase,1
sports uniform,1
lamp,1
personal care,1
luggage and bags,1
jacket,1
auto part,1
maple,1
infant bed,1
office supplies,1
horizontal bar,1
headphones,1
fast food,1
guitar,1
ring binder,1
frying pan,1
sculpture,1
fruit,1
footwear,1
flower,1
airplane,1
