object,count
building,115
poster,106
man,47
bottle,46
person,41
book,30
food,29
clothing,26
drink,26
car,24
land vehicle,23
woman,22
billboard,20
snack,19
house,18
convenience store,13
bus,9
truck,9
window,8
table,8
girl,8
beer,7
human body,7
plant,6
coffeemaker,5
umbrella,5
sports uniform,5
box,5
door,5
television,4
home appliance,4
mug,4
houseplant,4
boy,4
shelf,4
penguin,3
office building,3
mobile phone,3
computer monitor,3
mammal,3
slow cooker,3
auto part,3
tent,3
tin can,3
washing machine,3
vehicle,3
dessert,3
van,2
whiteboard,2
vegetable,2
plate,2
toy,2
oven,2
tool,2
tableware,2
picture frame,2
office supplies,2
aircraft,2
high heels,2
human face,2
bread,2
cart,2
bookcase,2
hot dog,2
cocktail,2
human arm,2
baked goods,2
airplane,2
ipod,2
coffee cup,2
flowerpot,2
coffee,1
cabinetry,1
tire,1
christmas tree,1
tower,1
train,1
knife,1
bust,1
bowl,1
computer keyboard,1
vehicle registration plate,1
wall clock,1
bicycle,1
bed,1
wine,1
tap,1
cutting board,1
couch,1
furniture,1
kitchen appliance,1
motorcycle,1
muffin,1
musical instrument,1
organ,1
horse,1
pastry,1
guitar,1
pizza,1
crocodile,1
dress,1
platter,1
doughnut,1
desk,1
shirt,1
dairy,1
laptop,1
sports equipment,1
ice cream,1
