object,count
poster,131
book,120
man,34
building,30
clothing,24
person,23
woman,22
plant,11
whiteboard,9
car,9
mobile phone,8
girl,8
bottle,8
picture frame,7
house,6
computer monitor,5
human body,5
box,5
table,5
convenience store,5
shelf,5
drink,4
beer,4
billboard,4
snack,3
office supplies,3
wine,3
bookcase,3
boy,3
flower,3
vehicle,3
land vehicle,2
food,2
wheel,2
van,2
office building,2
motorcycle,2
bicycle,2
truck,2
mammal,2
toy,2
laptop,2
home appliance,2
window,2
door,2
tin can,2
teddy bear,1
telephone,1
vehicle registration plate,1
rose,1
tent,1
scoreboard,1
shotgun,1
tank,1
shorts,1
tire,1
sports equipment,1
spice rack,1
tool,1
pumpkin,1
aircraft,1
personal care,1
palm tree,1
axe,1
bicycle wheel,1
boat,1
bus,1
camera,1
candy,1
cat,1
coffee cup,1
computer keyboard,1
dinosaur,1
dress,1
envelope,1
flag,1
fruit,1
headphones,1
high heels,1
human hair,1
human hand,1
human head,1
ice cream,1
auto part,1
juice,1
lion,1
jeans,1
