object,count
poster,49
clothing,20
book,19
building,18
man,16
billboard,11
woman,9
plant,9
person,9
house,7
car,6
bottle,5
traffic sign,4
truck,3
box,3
land vehicle,3
vehicle,2
whiteboard,2
computer monitor,2
van,2
snack,2
dairy,2
parking meter,2
dog,2
drink,2
picture frame,2
bus,2
pencil case,2
bicycle,1
bench,1
shelf,1
boy,1
sock,1
sports uniform,1
table,1
tablet computer,1
tableware,1
boat,1
wine glass,1
television,1
bookcase,1
office supplies,1
office building,1
cabinetry,1
carnivore,1
chair,1
convenience store,1
cupboard,1
desk,1
face powder,1
guitar,1
hat,1
headphones,1
bear,1
human body,1
kitchen & dining room table,1
lobster,1
mug,1
auto part,1
