object,count
poster,66
book,29
man,18
building,15
woman,15
clothing,14
car,11
person,10
bus,8
land vehicle,6
mobile phone,5
human body,4
wheel,4
house,4
girl,4
auto part,3
billboard,3
computer monitor,3
mammal,3
tire,3
lifejacket,2
window,2
suit,2
plant,2
whiteboard,2
toy,2
desk,2
porch,1
snack,1
sewing machine,1
shelf,1
shorts,1
skyscraper,1
truck,1
table,1
tablet computer,1
tank,1
swim cap,1
airplane,1
miniskirt,1
kettle,1
belt,1
bicycle,1
bicycle wheel,1
boat,1
bookcase,1
box,1
bust,1
digital clock,1
dress,1
envelope,1
fast food,1
flag,1
footwear,1
hat,1
headphones,1
human face,1
human hair,1
jacket,1
juice,1
human head,1
