object,count
building,257
poster,64
mug,49
tin can,49
coffee cup,46
house,40
drink,36
bottle,34
window,19
person,16
billboard,13
coffee,11
man,11
beer,10
box,10
book,9
table,9
clothing,8
convenience store,8
truck,7
food,6
coffeemaker,6
door,5
wine,5
car,5
dairy,5
saucer,5
woman,4
land vehicle,4
umbrella,4
snack,4
skyscraper,4
tableware,4
kitchen appliance,3
plant,3
human face,3
shelf,3
girl,3
bicycle,3
van,3
houseplant,2
home appliance,2
whiteboard,2
boat,2
vehicle,2
cocktail,2
laptop,2
tea,2
auto part,2
flowerpot,2
suit,1
submarine,1
street light,1
toy,1
tent,1
slow cooker,1
sunglasses,1
teddy bear,1
airplane,1
refrigerator,1
doll,1
baked goods,1
bird,1
blender,1
bookcase,1
cabinetry,1
cake,1
chair,1
chest of drawers,1
dessert,1
doughnut,1
plate,1
fast food,1
human arm,1
human hair,1
kettle,1
luggage and bags,1
measuring cup,1
mobile phone,1
office building,1
owl,1
juice,1
