object,count
poster,219
book,171
man,83
building,75
person,73
clothing,68
woman,45
car,22
bottle,22
girl,19
mobile phone,17
computer monitor,15
shelf,15
bookcase,14
drink,14
laptop,14
billboard,13
human body,13
whiteboard,13
house,12
table,11
snack,11
wine,10
mammal,10
picture frame,10
plant,9
vehicle,9
land vehicle,8
boat,6
office building,6
television,6
tablet computer,5
toy,5
truck,5
human arm,5
jacket,5
bus,5
human hair,4
tower,4
convenience store,4
skyscraper,4
beer,4
tin can,3
flower,3
window,3
sports uniform,3
sculpture,3
footwear,3
airplane,3
boy,3
envelope,3
desk,3
food,2
waste container,2
camera,2
coin,2
pen,2
suit,2
cake,2
tent,2
box,2
tire,2
train,2
door,2
barrel,2
dress,2
human face,2
auto part,2
hat,2
fast food,2
animal,2
rose,2
human hand,2
bench,1
banana,1
carnivore,1
canoe,1
candy,1
slow cooker,1
wine rack,1
calculator,1
stop sign,1
van,1
bird,1
baked goods,1
umbrella,1
bread,1
scoreboard,1
ball,1
wheel,1
weapon,1
taxi,1
chair,1
scarf,1
motorcycle,1
furniture,1
fireplace,1
headphones,1
houseplant,1
dumbbell,1
drum,1
kitchen utensil,1
lighthouse,1
dairy,1
cowboy hat,1
medical equipment,1
microwave oven,1
corded phone,1
muffin,1
pumpkin,1
mug,1
necklace,1
computer keyboard,1
office supplies,1
organ,1
oven,1
palm tree,1
piano,1
coffee cup,1
flag,1
plate,1
ceiling fan,1
printer,1
human head,1
