object,count
poster,134
book,109
building,77
man,50
person,32
clothing,32
woman,24
bottle,18
billboard,14
house,13
car,11
girl,10
vehicle,10
traffic sign,8
computer monitor,7
land vehicle,7
window,7
plant,7
drink,6
mobile phone,6
picture frame,6
human body,5
boy,5
street light,5
whiteboard,4
mammal,4
television,4
suit,4
shelf,4
skyscraper,4
stairs,4
office building,3
truck,3
toy,3
snack,3
laptop,3
door,3
auto part,3
convenience store,3
airplane,2
scoreboard,2
bookcase,2
plastic bag,2
table,2
tablet computer,2
curtain,2
palm tree,2
office supplies,2
desk,2
tent,2
tower,2
beer,2
furniture,2
umbrella,2
van,2
flowerpot,2
wine,2
guitar,2
human arm,2
houseplant,2
train,1
baked goods,1
soap dispenser,1
sports uniform,1
cake,1
bus,1
taxi,1
bicycle,1
boat,1
wheel,1
balloon,1
tire,1
canoe,1
blender,1
camera,1
footwear,1
cart,1
mirror,1
food processor,1
glasses,1
food,1
human face,1
jeans,1
fast food,1
lantern,1
alarm clock,1
luggage and bags,1
dress,1
mixer,1
sculpture,1
dessert,1
motorcycle,1
piano,1
cupboard,1
pitcher,1
corded phone,1
fruit,1
pumpkin,1
reptile,1
ring binder,1
pressure cooker,1
