object,count
poster,103
building,96
book,61
house,28
clothing,26
woman,26
bookcase,17
man,14
shelf,12
table,10
person,10
whiteboard,8
billboard,8
girl,7
tablet computer,6
television,6
mobile phone,6
plant,5
office building,5
human body,5
laptop,5
computer monitor,5
furniture,4
mammal,4
picture frame,3
window,3
van,3
truck,3
bus,3
cake,3
drink,3
boat,2
porch,2
desk,2
door,2
ipod,2
coffee cup,1
bird,1
land vehicle,1
tent,1
bicycle wheel,1
boy,1
swan,1
office supplies,1
street light,1
stairs,1
convenience store,1
ring binder,1
calculator,1
mug,1
car,1
bicycle,1
