object,count
poster,119
man,69
building,48
clothing,33
mobile phone,24
person,22
book,20
skyscraper,17
woman,15
television,10
table,10
microphone,10
car,10
computer monitor,10
vehicle,9
plant,7
land vehicle,7
house,6
tower,6
laptop,6
tablet computer,5
cassette deck,5
billboard,5
human body,5
auto part,4
suit,4
van,4
ipod,4
boy,3
cart,3
computer keyboard,2
shelf,2
bookcase,2
door,2
whiteboard,2
girl,2
camera,2
aircraft,2
mammal,2
taxi,2
human arm,2
wheel,1
vegetable,1
truck,1
train,1
alarm clock,1
vehicle registration plate,1
watch,1
window,1
tent,1
wine,1
wall clock,1
clock,1
tableware,1
human face,1
coffee table,1
digital clock,1
dress,1
drink,1
fashion accessory,1
home appliance,1
human hand,1
bicycle,1
airplane,1
muffin,1
musical instrument,1
chair,1
bottle,1
snack,1
box,1
